Año,Cilindrada,Kilómetros,Marca,Modelo,Placa,Puertas,Tipo de combustible,Unnamed: 0,Versión,precio,url_imagenes
2012.0,1400 cc,180.000 km,Renault,Logan,RJV 606,4.0,Gasolina,0,FAMILY MT 1400,17.000.000,"['https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_966478-MCO32946504007_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_821375-MCO32946493351_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_934736-MCO32946493356_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_842321-MCO32946500135_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_752077-MCO32946501618_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_819593-MCO32946493370_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_968715-MCO32946491412_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_916231-MCO32946491415_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_964853-MCO32946501635_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_764207-MCO32946496278_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_681417-MCO32946495793_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_768226-MCO32946491430_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_630265-MCO32946501647_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-family-mt-1400-D_NQ_NP_846453-MCO32946500665_112019-F.jpg']"
2006.0,3000 cc,133.198 km,Mitsubishi,Montero,BSZ946,5.0,Gasolina y gas,0,Wagon Gls 3.0 Mecánica 7 P 4x4,35.000.000,"['https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_825796-MCO32688028760_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_659238-MCO32688009200_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_716040-MCO32688028085_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_607268-MCO32688028815_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_706413-MCO32687969950_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_705260-MCO32688032247_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_660191-MCO32688032747_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_965875-MCO32688032772_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_920864-MCO32688112214_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_960076-MCO32688115200_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_814983-MCO32688112277_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_701878-MCO32688109109_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_695185-MCO32688118607_102019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-wagon-gls-30-mecanica-7-p-4x4-D_NQ_NP_813645-MCO32688087844_102019-F.jpg']"
2014.0,2400 cc,81.400 km,Toyota,Fortuner,HKT 735,5.0,Gasolina,0,URBANA SR5 TP 2700CC AA 4X2 7P,79.000.000,"['https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_888290-MCO32968335770_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_767652-MCO32968343531_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_877314-MCO32968336766_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_863305-MCO32968338704_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_822997-MCO32968336788_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_921435-MCO32968343575_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_712445-MCO32968346044_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_639925-MCO32968339247_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_851909-MCO32968336827_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_615237-MCO32968346078_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_897104-MCO32968346090_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_667068-MCO32968346101_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_608596-MCO32968344156_112019-F.jpg', 'https://http2.mlstatic.com/toyota-fortuner-urbana-sr5-tp-2700cc-aa-4x2-7p-D_NQ_NP_953817-MCO32968338811_112019-F.jpg']"
,,,,,,,,0,,,
2015.0,2000 cc,78.483 km,Hyundai,TUCSON IX-35,HZL892,5.0,Gasolina,0,2.0 4x2 AT Full,55.000.000,"['https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_993344-MCO32687290665_102019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_796158-MCO31670183697_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_860985-MCO31670174286_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_755179-MCO31670183711_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_907052-MCO31670154492_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_870551-MCO31670192670_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_679538-MCO31670194249_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_912159-MCO31670159969_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_751162-MCO31670192247_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_941563-MCO31670171424_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_810068-MCO31670183371_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_888648-MCO31670211051_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_699918-MCO31670205193_082019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-ix35-20-4x2-at-full-equipo-D_NQ_NP_639731-MCO31670181911_082019-F.jpg']"
2018.0,,2.250 km,Subaru,Impreza,FYO146,4.0,Gasolina,0,Sedan,69.900.000,"['https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_975651-MCO32691696026_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_798426-MCO32691688659_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_643536-MCO32691695051_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_689157-MCO32691688662_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_909521-MCO32691688657_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_730692-MCO32691688189_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_919295-MCO32691688193_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_732167-MCO32691696028_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_897556-MCO32691686556_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_712833-MCO32691688194_102019-F.jpg', 'https://http2.mlstatic.com/subaru-impreza-sedan-D_NQ_NP_678973-MCO32691688676_102019-F.jpg']"
2008.0,1600 cc,77.000 km,Renault,Mégane,CZJ-746,4.0,Gasolina,0,uniqued,15.400.000,"['https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_737557-MCO32971113475_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_659042-MCO32971116388_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_603691-MCO32971123636_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_993109-MCO32971128515_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_997222-MCO32971128539_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_706953-MCO32971124646_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_957389-MCO32971123712_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_617386-MCO32971121804_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_984006-MCO32971119898_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_738937-MCO32971124730_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_892575-MCO32971123808_112019-F.jpg', 'https://http2.mlstatic.com/renault-megane-dynamique-D_NQ_NP_988180-MCO32971123854_112019-F.jpg']"
2014.0,,68.000 km,Suzuki,Grand Vitara,KFX-521,5.0,Gasolina,0,SZ 2.4 MT 4X4,46.300.000,"['https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-4x4-D_NQ_NP_746705-MCO32827771843_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_800033-MCO32827770372_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_903845-MCO32827775220_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-4x4-D_NQ_NP_804050-MCO32827770389_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_912284-MCO32827773316_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_617638-MCO32827773322_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-4x4-D_NQ_NP_696688-MCO32827771883_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_707015-MCO32827770895_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_995988-MCO32827811189_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-4x4-D_NQ_NP_832612-MCO32827808730_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_887005-MCO32827809730_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_926883-MCO32827816083_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-4x4-D_NQ_NP_845198-MCO32827811226_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_628745-MCO32827811232_112019-F.jpg']"
2012.0,,88.000 km,Renault,Koleos,MPP-194,5.0,Diésel,0,Dynamique 2.0 AT AA 4X4,40.000.000,"['https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_600971-MCO32918966162_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_856361-MCO32918966171_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_868000-MCO32919553822_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_948345-MCO32918961765_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_686429-MCO32919584545_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_891537-MCO32918960296_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_991200-MCO32919560849_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_840201-MCO32919557353_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_918955-MCO32918966208_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_737175-MCO32918955445_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_869092-MCO32918976033_112019-F.jpg', 'https://http2.mlstatic.com/renault-koleos-dynamique-20-at-aa-4x4-D_NQ_NP_783486-MCO32918966245_112019-F.jpg']"
2011.0,2600 cc,87.000 km,Mazda,BT-50,KGC 994,4.0,Gasolina,0,4X4 FE,45.000.000,"['https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_855059-MCO32895934334_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_814703-MCO32895772240_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_996503-MCO32895783081_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_606225-MCO32895772246_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_881389-MCO32895776192_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_911626-MCO32895770268_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_727472-MCO32895771757_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_824462-MCO32895774726_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_947320-MCO32895944119_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_851550-MCO32895941674_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_967208-MCO32895934324_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_978877-MCO32895776178_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_694829-MCO32895946103_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-4x4-fe-D_NQ_NP_761582-MCO32895938291_112019-F.jpg']"
2020.0,2500 cc,0 km,Mazda,CX-9,AAA046,5.0,Gasolina,0,"SKYACTIV-G 2,5L Turbo",153.800.000,"['https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_927047-MCO32324942119_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_827728-MCO32324943635_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_942584-MCO32324945600_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_759737-MCO32324934884_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_649724-MCO32324928999_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_906238-MCO32324945750_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_923084-MCO32324952607_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_656460-MCO32324955595_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_677854-MCO32324952687_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_653554-MCO32324959096_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_994884-MCO32324965034_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_609907-MCO32324967525_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_757103-MCO32324958188_092019-F.jpg', 'https://http2.mlstatic.com/mazda-cx-9-grand-touring-lx-D_NQ_NP_839827-MCO32324963177_092019-F.jpg']"
2008.0,2000 cc,105.000 km,Ford,Ecosport,CZC172,5.0,Gasolina,0,2.0 L mt 2000CC 4X4 3105633327 3116650937 3202214227 3168723022 SOTILEZA AUTOMOVILES,26.400.000,"['https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_824217-MLA32416453655_102019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_853611-MCO32267119154_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_733938-MCO32267133076_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_760590-MCO32267079926_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_631167-MCO32267072958_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_837298-MCO32267094344_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_759129-MCO32267137065_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_739392-MCO32267124153_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_794330-MCO32267093851_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_809571-MCO32267079959_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_828621-MCO32267119201_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_732912-MCO32267099845_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_641832-MCO32267128667_092019-F.jpg', 'https://http2.mlstatic.com/ford-ecosport-4x4-20l-mt-2ab-aa-D_NQ_NP_863506-MCO32267111270_092019-F.jpg']"
2010.0,3500 cc,114.300 km,Ford,Edge,GNR903,5.0,Gasolina,0,Ford Edge,34.999.999,"['https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_988528-MCO32737002376_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_707730-MCO32736992931_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_797503-MCO32737005841_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_667093-MCO32736986973_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_767374-MCO32737005850_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_971930-MCO32737035146_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_702056-MCO32737005858_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_627138-MCO32736992956_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_724046-MCO32737045128_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_820750-MCO32737041659_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_813208-MCO32737002396_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_685255-MCO32737042166_112019-F.jpg', 'https://http2.mlstatic.com/ford-edge-ford-edge-D_NQ_NP_788575-MCO32737002405_112019-F.jpg']"
2016.0,,30.930 km,BMW,Serie 1,IVZ-778,5.0,Gasolina,0,F20 LCI M EDITION TP 1600,70.000.000,"['https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_861181-MCO32944799262_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_862963-MCO32944791456_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_905245-MCO32944794402_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_617599-MCO32944792951_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_971750-MCO32944803700_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_771846-MCO32944803723_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_854034-MCO32944803853_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_730621-MCO32944801976_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_995281-MCO32945053760_112019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-f20-lci-m-edition-tp-1600-D_NQ_NP_718164-MCO32945058190_112019-F.jpg']"
2016.0,,4.500 km,Nissan,X-Trail,MXR-418,5.0,Gasolina,0,X-Trail T32 2016,84.000.000,"['https://http2.mlstatic.com/nissan-x-trail-x-trail-t32-2016-D_NQ_NP_787432-MCO32378337979_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-D_NQ_NP_644020-MCO32378373213_092019-F.jpg', 'https://http2.mlstatic.com/x-trail-x-trail-nissan-D_NQ_NP_793274-MCO32378347916_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-t32-2016-D_NQ_NP_703351-MCO32378384615_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-D_NQ_NP_874254-MCO32378365788_092019-F.jpg', 'https://http2.mlstatic.com/x-trail-x-trail-nissan-D_NQ_NP_836446-MCO32378342450_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-t32-2016-D_NQ_NP_934741-MCO32378395039_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-D_NQ_NP_664341-MCO32378362800_092019-F.jpg', 'https://http2.mlstatic.com/x-trail-x-trail-nissan-D_NQ_NP_664468-MCO32378377203_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-t32-2016-D_NQ_NP_981660-MCO32378375221_092019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-x-trail-D_NQ_NP_900011-MCO32378377207_092019-F.jpg', 'https://http2.mlstatic.com/x-trail-x-trail-nissan-D_NQ_NP_653901-MCO32378349902_092019-F.jpg']"
2019.0,3.5 cc,0 km,Ford,F-150,0,4.0,Gasolina,0,FORD F150 LARIAT DOBLE CABINA,177.980.000,"['https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_671452-MLA29806439721_042019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_824783-MCO29665550738_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_900162-MCO29665571528_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_623055-MCO29665565137_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_625263-MCO29665576017_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_977134-MCO29665558714_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_799662-MCO29665537464_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_661209-MCO29665566672_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_856523-MCO29665558749_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_901211-MCO29665552842_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_712352-MCO29665582502_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_942932-MCO29665540976_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_746571-MCO29665576100_032019-F.jpg', 'https://http2.mlstatic.com/f-150-lariat-doble-cabina-44-2019-0km-D_NQ_NP_940950-MCO29665543997_032019-F.jpg']"
